Base_Latation_X,Base_Latation_Y,Base_Latation_Z,Base_Rotation_Pitch,Base_Rotation_Yaw,Base_Rotation_Roll,Base_Linear_velocity_Pitch,Base_Linear_velocity_Yaw,Base_Linear_velocity_Roll,Base_Angular_velocityy_Pitch,Base_Angular_velocityy_Yaw,Base_Angular_velocityy_Roll,left_leg_pelvic_pitch_joint,left_leg_pelvic_roll_joint,left_leg_pelvic_yaw_joint,left_leg_knee_pitch_joint,left_leg_ankle_pitch_joint,left_leg_ankle_roll_joint,right_leg_pelvic_pitch_joint,right_leg_pelvic_roll_joint,right_leg_pelvic_yaw_joint,right_leg_knee_pitch_joint,right_leg_ankle_pitch_joint,right_leg_ankle_roll_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,left_thumb_metacarpal_joint,left_thumb_proximal_joint,left_index_proximal_joint,left_index_distal_joint,left_middle_proximal_joint,left_middle_distal_joint,left_ring_proximal_joint,left_ring_distal_joint,left_pinky_proximal_joint,left_pinky_distal_joint,right_thumb_metacarpal_joint,right_thumb_proximal_joint,right_index_proximal_joint,right_index_distal_joint,right_middle_proximal_joint,right_middle_distal_joint,right_ring_proximal_joint,right_ring_distal_joint,right_pinky_proximal_joint,right_pinky_distal_joint,head_yaw_joint,head_pitch_joint,waist_yaw_joint
0.0,-0.000058,0.8813,-0.000066,0.0,0.0,0.0,-0.005839,88.129982,157.072966,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,0.01241,0.16603,0.012082,-0.207103,-0.020402,-0.07197,0.002779,-0.00002,-0.184222,0.009472,-0.187338,0.053366,-0.076576,-0.159533,0.0,0.349008,0.260991,0.276092,0.261678,0.274736,0.261678,0.276092,0.260991,0.277756,0.0,0.349008,0.260991,0.27295,0.261678,0.272272,0.261678,0.27295,0.260991,0.273812,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000001,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,0.013147,0.166031,0.012051,-0.208604,-0.020433,-0.071154,0.002791,0.000729,-0.184231,0.009411,-0.188854,0.053466,-0.075786,-0.159507,0.0,0.349008,0.260991,0.276092,0.261678,0.274736,0.261678,0.276092,0.260991,0.277756,0.0,0.349008,0.260991,0.27295,0.261678,0.272272,0.261678,0.27295,0.260991,0.273812,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,0.013997,0.166328,0.012406,-0.210207,-0.020458,-0.070836,0.003106,0.00155,-0.184541,0.009012,-0.190422,0.053606,-0.075467,-0.159796,0.0,0.349008,0.260991,0.276092,0.261678,0.274736,0.261678,0.276092,0.260991,0.277756,0.0,0.349008,0.260991,0.27295,0.261678,0.272272,0.261678,0.27295,0.260991,0.273812,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,0.014855,0.166624,0.012763,-0.211825,-0.020879,-0.070632,0.003532,0.002377,-0.184854,0.008623,-0.192002,0.05408,-0.075272,-0.160263,0.0,0.349008,0.260991,0.276092,0.261678,0.274736,0.261678,0.276092,0.260991,0.277756,0.0,0.349008,0.260991,0.27295,0.261678,0.272272,0.261678,0.27295,0.260991,0.273812,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,0.015816,0.167043,0.013119,-0.213589,-0.021301,-0.070569,0.004264,0.003313,-0.185351,0.008238,-0.193585,0.054561,-0.07527,-0.16092,0.0,0.349008,0.260991,0.276092,0.261678,0.274736,0.261678,0.276092,0.260991,0.277756,0.0,0.349008,0.260621,0.27258,0.261309,0.271902,0.261309,0.27258,0.260621,0.273442,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,0.016848,0.167524,0.013478,-0.215371,-0.02172,-0.070741,0.005118,0.004293,-0.185912,0.007877,-0.195261,0.055079,-0.075583,-0.161765,0.0,0.349008,0.260991,0.276092,0.261678,0.274736,0.261678,0.276092,0.260991,0.277756,0.0,0.349008,0.260621,0.27258,0.261309,0.271902,0.261309,0.27258,0.260621,0.273442,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,0.017995,0.168188,0.013915,-0.217259,-0.022138,-0.071104,0.006216,0.005315,-0.186598,0.007515,-0.197017,0.055607,-0.075915,-0.162855,0.0,0.349008,0.260991,0.276092,0.261678,0.274736,0.261678,0.276092,0.260991,0.277756,0.0,0.349008,0.260265,0.272087,0.260952,0.271471,0.260952,0.272087,0.260265,0.27295,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,0.019132,0.168913,0.014352,-0.219253,-0.022829,-0.071474,0.007491,0.006401,-0.187343,0.007007,-0.198777,0.056353,-0.076417,-0.164189,0.0,0.349008,0.260991,0.276092,0.261678,0.274736,0.261678,0.276092,0.260991,0.277756,0.0,0.349008,0.259909,0.271758,0.260595,0.271122,0.260595,0.271758,0.259909,0.272621,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,0.020385,0.169757,0.014943,-0.221356,-0.023519,-0.07234,0.00901,0.007521,-0.188275,0.006524,-0.200609,0.057135,-0.077244,-0.165652,0.0,0.349008,0.260806,0.275907,0.261494,0.274551,0.261494,0.275993,0.260806,0.277633,0.0,0.349008,0.259552,0.27143,0.260238,0.270773,0.260238,0.27143,0.259552,0.272292,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,0.021763,0.170663,0.015535,-0.223525,-0.024208,-0.073202,0.010652,0.008699,-0.189269,0.005924,-0.202493,0.05793,-0.078215,-0.167362,0.0,0.349008,0.260744,0.275907,0.261494,0.274474,0.261494,0.275895,0.260806,0.277509,0.0,0.349008,0.259196,0.271101,0.259881,0.270424,0.259881,0.271101,0.259196,0.271964,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,0.023135,0.171689,0.016251,-0.225804,-0.02512,-0.074316,0.012532,0.009983,-0.190387,0.005332,-0.204468,0.058948,-0.079346,-0.169316,0.0,0.349008,0.260683,0.275907,0.261494,0.274397,0.261494,0.275796,0.260806,0.277509,0.0,0.349008,0.258839,0.270629,0.259524,0.269972,0.259524,0.270629,0.258839,0.271492,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,0.024624,0.172839,0.016967,-0.228198,-0.02603,-0.075493,0.014596,0.011255,-0.191568,0.004637,-0.206541,0.059999,-0.080688,-0.171395,0.0,0.349008,0.260621,0.275907,0.261494,0.27432,0.261494,0.275698,0.260806,0.277509,0.0,0.349008,0.258332,0.270157,0.259016,0.26952,0.259016,0.270157,0.258332,0.271019,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,0.026178,0.174046,0.017836,-0.230658,-0.026939,-0.076912,0.016844,0.012643,-0.192874,0.003946,-0.208665,0.061063,-0.082216,-0.173666,0.0,0.349008,0.26056,0.275753,0.26134,0.274243,0.26134,0.275599,0.260652,0.277263,0.0,0.349008,0.257825,0.269685,0.258508,0.269069,0.258508,0.269685,0.257825,0.270547,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,0.027782,0.175377,0.018707,-0.233281,-0.028051,-0.078403,0.01927,0.014149,-0.194301,0.003103,-0.210836,0.062296,-0.083865,-0.176181,0.0,0.349008,0.260498,0.275599,0.261186,0.274243,0.261186,0.275599,0.260498,0.277263,0.0,0.349008,0.257318,0.269089,0.258001,0.268473,0.258001,0.269089,0.257318,0.269952,0.0,0.0,0.0,
0.0,-0.000058,0.8813,-0.000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0.0,-0.139338,0.0,0.0,0.270793,-0.131446,0.0,0.029506,0.176766,0.01973,-0.236021,-0.029163,-0.080079,0.021881,0.015637,-0.195794,0.002283,-0.213159,0.06357,-0.085709,-0.178821,0.0,0.349008,0.260498,0.275476,0.261186,0.274243,0.261186,0.275599,0.260498,0.277263,0.0,0.349008,0.256811,0.268494,0.257493,0.267878,0.257493,0.268494,0.256812,0.269356,0.0,0.0,0.0,
