time,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,null,null,waist_yaw_joint,null,head_yaw_joint,head_pitch_joint,left_thumb_mcp_roll_joint,left_thumb_mcp_pitch_joint,left_index_mcp_joint,left_middle_mcp_joint,left_ring_mcp_joint,left_pinky_mcp_joint,right_thumb_mcp_roll_joint,right_thumb_mcp_pitch_joint,right_index_mcp_joint,right_middle_mcp_joint,right_ring_mcp_joint,right_pinky_mcp_joint
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.736936,0.306502,-1.864851,0.258793,0.155735,0.990506,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.692500,0.595500,0.553000,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.736973,0.306502,-1.864852,0.258793,0.155736,0.990536,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.692045,0.595227,0.553182,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737011,0.306501,-1.864852,0.258792,0.155736,0.990568,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.691578,0.594947,0.553369,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737050,0.306501,-1.864853,0.258792,0.155737,0.990600,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.691096,0.594658,0.553561,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737089,0.306500,-1.864853,0.258791,0.155738,0.990633,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.690602,0.594361,0.553759,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737130,0.306500,-1.864854,0.258791,0.155738,0.990668,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.690094,0.594056,0.553963,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737172,0.306499,-1.864854,0.258790,0.155739,0.990703,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.689572,0.593743,0.554171,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737216,0.306498,-1.864855,0.258790,0.155739,0.990739,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.689037,0.593422,0.554385,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737260,0.306498,-1.864855,0.258789,0.155740,0.990776,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.688489,0.593094,0.554604,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737305,0.306497,-1.864856,0.258789,0.155741,0.990814,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.687928,0.592757,0.554829,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737351,0.306497,-1.864856,0.258788,0.155741,0.990852,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.687353,0.592412,0.555059,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737399,0.306496,-1.864857,0.258788,0.155742,0.990892,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.686765,0.592059,0.555294,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737447,0.306496,-1.864858,0.258787,0.155743,0.990932,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.686163,0.591698,0.555535,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737497,0.306495,-1.864858,0.258787,0.155743,0.990974,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.685548,0.591329,0.555781,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737548,0.306494,-1.864859,0.258786,0.155744,0.991016,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.684920,0.590952,0.556032,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737599,0.306494,-1.864859,0.258786,0.155745,0.991059,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.684278,0.590567,0.556289,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737652,0.306493,-1.864860,0.258785,0.155746,0.991103,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.683623,0.590174,0.556551,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737706,0.306492,-1.864861,0.258785,0.155746,0.991148,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.682955,0.589773,0.556818,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737761,0.306492,-1.864861,0.258784,0.155747,0.991194,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.682273,0.589364,0.557091,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737817,0.306491,-1.864862,0.258784,0.155748,0.991241,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.681578,0.588947,0.557369,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737874,0.306490,-1.864863,0.258783,0.155749,0.991289,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.680869,0.588521,0.557652,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737932,0.306490,-1.864863,0.258782,0.155749,0.991337,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.680147,0.588088,0.557941,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.737992,0.306489,-1.864864,0.258782,0.155750,0.991387,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.679412,0.587647,0.558235,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.738052,0.306488,-1.864865,0.258781,0.155751,0.991437,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.678663,0.587198,0.558535,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.738114,0.306488,-1.864865,0.258781,0.155752,0.991488,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.677901,0.586741,0.558840,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.738176,0.306487,-1.864866,0.258780,0.155753,0.991540,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.677126,0.586275,0.559150,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.738240,0.306486,-1.864867,0.258779,0.155753,0.991594,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.676337,0.585802,0.559465,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.738304,0.306486,-1.864868,0.258779,0.155754,0.991647,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.675535,0.585321,0.559786,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.738370,0.306485,-1.864868,0.258778,0.155755,0.991702,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.674719,0.584832,0.560112,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.738437,0.306484,-1.864869,0.258777,0.155756,0.991758,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.673890,0.584334,0.560444,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.738505,0.306483,-1.864870,0.258777,0.155757,0.991815,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.673048,0.583829,0.560781,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.738574,0.306483,-1.864871,0.258776,0.155758,0.991872,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.672193,0.583316,0.561123,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.738644,0.306482,-1.864871,0.258776,0.155758,0.991931,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.671324,0.582794,0.561471,0.300000
0.010000,0.165261,0.327878,0.441613,-1.109820,1.255600,-0.056649,-1.507673,-0.148965,-0.738715,0.306481,-1.864872,0.258775,0.155759,0.991990,0.000000,0.000000,0.085640,0.000000,-0.261800,0.003242,1.500000,0.200000,0.600000,0.600000,0.600000,0.550000,0.000000,0.200000,0.670441,0.582265,0.561824,0.300000
