time,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,null,null,waist_yaw_joint,null,head_yaw_joint,head_pitch_joint,left_thumb_mcp_roll_joint,left_thumb_mcp_pitch_joint,left_index_mcp_joint,left_middle_mcp_joint,left_ring_mcp_joint,left_pinky_mcp_joint,right_thumb_mcp_roll_joint,right_thumb_mcp_pitch_joint,right_index_mcp_joint,right_middle_mcp_joint,right_ring_mcp_joint,right_pinky_mcp_joint
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.132664,-0.740244,0.305649,-1.865261,0.258121,0.155732,1.117821,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.475962,0.501923,0.591346,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.131852,-0.739391,0.305811,-1.865182,0.258247,0.155732,1.122782,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.470192,0.490385,0.593269,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.131035,-0.738528,0.30599,-1.865096,0.258388,0.155731,1.127725,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.464423,0.478846,0.595192,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.130349,-0.737802,0.306151,-1.865017,0.258515,0.15573,1.13183,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.459615,0.469231,0.596795,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129798,-0.737217,0.306289,-1.86495,0.258624,0.155729,1.135104,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.455769,0.461538,0.598077,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129382,-0.736775,0.306398,-1.864898,0.25871,0.155728,1.137554,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.452885,0.455769,0.599038,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129104,-0.736479,0.306472,-1.864861,0.25877,0.155727,1.139185,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.450962,0.451923,0.599679,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128965,-0.736331,0.30651,-1.864843,0.2588,0.155726,1.14,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128965,-0.736331,0.30651,-1.864843,0.2588,0.155726,1.14,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.675,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128965,-0.736331,0.30651,-1.864843,0.2588,0.155726,1.14,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.75,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128965,-0.736331,0.30651,-1.864843,0.2588,0.155726,1.14,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.825,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128965,-0.736331,0.30651,-1.864843,0.2588,0.155726,1.14,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.9,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129024,-0.736429,0.306326,-1.864908,0.258664,0.155754,1.125199,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.9,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129041,-0.736462,0.306263,-1.864932,0.258619,0.155763,1.110265,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.9,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.12902,-0.73643,0.306324,-1.864911,0.258664,0.155754,1.095199,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.9,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128965,-0.736331,0.30651,-1.864843,0.2588,0.155726,1.08,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.9,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128965,-0.736331,0.30651,-1.864843,0.2588,0.155726,1.08,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.825,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128965,-0.736331,0.30651,-1.864843,0.2588,0.155726,1.08,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.75,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128965,-0.736331,0.30651,-1.864843,0.2588,0.155726,1.08,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.675,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128965,-0.736331,0.30651,-1.864843,0.2588,0.155726,1.08,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128965,-0.736331,0.30651,-1.864843,0.2588,0.155726,1.080028,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128965,-0.736332,0.306509,-1.864844,0.258799,0.155726,1.080085,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128966,-0.736332,0.306507,-1.864844,0.258798,0.155726,1.080169,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128966,-0.736333,0.306505,-1.864845,0.258797,0.155727,1.080282,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128967,-0.736335,0.306503,-1.864846,0.258795,0.155727,1.080424,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128968,-0.736336,0.3065,-1.864847,0.258793,0.155727,1.080593,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128969,-0.736338,0.306497,-1.864848,0.258791,0.155728,1.080791,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.12897,-0.73634,0.306494,-1.864849,0.258788,0.155728,1.081016,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128971,-0.736342,0.30649,-1.864851,0.258785,0.155729,1.08127,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128972,-0.736344,0.306485,-1.864852,0.258782,0.15573,1.081553,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128973,-0.736347,0.30648,-1.864854,0.258779,0.15573,1.081863,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128975,-0.736349,0.306475,-1.864856,0.258775,0.155731,1.082201,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128976,-0.736352,0.30647,-1.864858,0.258771,0.155732,1.082568,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128978,-0.736356,0.306464,-1.86486,0.258766,0.155733,1.082963,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.12898,-0.736359,0.306458,-1.864862,0.258762,0.155734,1.083386,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128982,-0.736362,0.306451,-1.864865,0.258757,0.155735,1.083837,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128984,-0.736366,0.306444,-1.864867,0.258752,0.155736,1.084316,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128986,-0.73637,0.306437,-1.86487,0.258747,0.155737,1.084823,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128988,-0.736373,0.30643,-1.864872,0.258742,0.155738,1.085358,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.12899,-0.736377,0.306422,-1.864875,0.258736,0.155739,1.085921,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128992,-0.736382,0.306415,-1.864878,0.258731,0.15574,1.086512,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128995,-0.736386,0.306407,-1.864881,0.258725,0.155741,1.087131,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128997,-0.73639,0.306399,-1.864884,0.258719,0.155742,1.087778,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.128999,-0.736394,0.306391,-1.864887,0.258714,0.155743,1.088424,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129002,-0.736398,0.306384,-1.864889,0.258708,0.155745,1.08907,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129004,-0.736402,0.306376,-1.864892,0.258703,0.155746,1.089717,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129006,-0.736406,0.306369,-1.864895,0.258698,0.155747,1.090362,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129008,-0.736409,0.306362,-1.864897,0.258693,0.155748,1.091008,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.12901,-0.736413,0.306356,-1.864899,0.258688,0.155749,1.091653,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129012,-0.736416,0.30635,-1.864902,0.258683,0.15575,1.092299,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129014,-0.736419,0.306343,-1.864904,0.258679,0.155751,1.092943,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129016,-0.736423,0.306337,-1.864906,0.258674,0.155752,1.093588,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129017,-0.736426,0.306332,-1.864908,0.25867,0.155752,1.094233,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129019,-0.736429,0.306326,-1.86491,0.258666,0.155753,1.094877,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129021,-0.736431,0.306321,-1.864912,0.258662,0.155754,1.095521,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129022,-0.736434,0.306316,-1.864914,0.258659,0.155755,1.096164,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129024,-0.736437,0.306311,-1.864915,0.258655,0.155755,1.096808,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129025,-0.736439,0.306307,-1.864917,0.258652,0.155756,1.097451,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129027,-0.736441,0.306302,-1.864919,0.258648,0.155757,1.098094,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129028,-0.736443,0.306298,-1.86492,0.258645,0.155757,1.098737,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129029,-0.736445,0.306294,-1.864921,0.258643,0.155758,1.099379,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.12903,-0.736447,0.306291,-1.864923,0.25864,0.155759,1.100022,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129032,-0.736449,0.306287,-1.864924,0.258637,0.155759,1.100664,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129033,-0.736451,0.306284,-1.864925,0.258635,0.15576,1.101305,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129034,-0.736453,0.306281,-1.864926,0.258633,0.15576,1.101947,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129035,-0.736454,0.306278,-1.864927,0.258631,0.15576,1.102588,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129035,-0.736455,0.306276,-1.864928,0.258629,0.155761,1.103229,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129036,-0.736457,0.306274,-1.864929,0.258627,0.155761,1.10387,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129037,-0.736458,0.306272,-1.864929,0.258626,0.155762,1.104511,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129038,-0.736459,0.30627,-1.86493,0.258624,0.155762,1.105151,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129038,-0.736459,0.306268,-1.86493,0.258623,0.155762,1.105791,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129039,-0.73646,0.306267,-1.864931,0.258622,0.155762,1.106431,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129039,-0.736461,0.306266,-1.864931,0.258621,0.155763,1.107071,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.12904,-0.736461,0.306265,-1.864932,0.25862,0.155763,1.10771,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.12904,-0.736462,0.306264,-1.864932,0.25862,0.155763,1.108349,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.12904,-0.736462,0.306263,-1.864932,0.258619,0.155763,1.108988,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129041,-0.736462,0.306263,-1.864932,0.258619,0.155763,1.109627,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129041,-0.736462,0.306263,-1.864932,0.258619,0.155763,1.110265,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129041,-0.736462,0.306263,-1.864932,0.258619,0.155763,1.110903,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129041,-0.736462,0.306264,-1.864932,0.258619,0.155763,1.111541,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129041,-0.736462,0.306264,-1.864931,0.25862,0.155763,1.112179,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129041,-0.736461,0.306265,-1.864931,0.25862,0.155763,1.112816,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.12904,-0.736461,0.306266,-1.86493,0.258621,0.155763,1.113454,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.12904,-0.73646,0.306268,-1.86493,0.258622,0.155762,1.114091,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.12904,-0.736459,0.306269,-1.864929,0.258623,0.155762,1.114727,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129039,-0.736458,0.306271,-1.864929,0.258624,0.155762,1.115364,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129039,-0.736457,0.306273,-1.864928,0.258626,0.155762,1.116,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129038,-0.736456,0.306275,-1.864927,0.258627,0.155761,1.116636,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129038,-0.736455,0.306277,-1.864926,0.258629,0.155761,1.117272,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,-0.129037,-0.736453,0.30628,-1.864925,0.258631,0.155761,1.117908,0,0,-0.030326,0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0,0.2,0.45,0.45,0.6,0.3
