Base_Latation_X,Base_Latation_Y,Base_Latation_Z,Base_Rotation_Pitch,Base_Rotation_Yaw,Base_Rotation_Roll,Base_Linear_velocity_Pitch,Base_Linear_velocity_Yaw,Base_Linear_velocity_Roll,Base_Angular_velocityy_Pitch,Base_Angular_velocityy_Yaw,Base_Angular_velocityy_Roll,left_leg_pelvic_pitch_joint,left_leg_pelvic_roll_joint,left_leg_pelvic_yaw_joint,left_leg_knee_pitch_joint,left_leg_ankle_pitch_joint,left_leg_ankle_roll_joint,right_leg_pelvic_pitch_joint,right_leg_pelvic_roll_joint,right_leg_pelvic_yaw_joint,right_leg_knee_pitch_joint,right_leg_ankle_pitch_joint,right_leg_ankle_roll_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,left_thumb_metacarpal_joint,left_thumb_proximal_joint,left_index_proximal_joint,left_index_distal_joint,left_middle_proximal_joint,left_middle_distal_joint,left_ring_proximal_joint,left_ring_distal_joint,left_pinky_proximal_joint,left_pinky_distal_joint,right_thumb_metacarpal_joint,right_thumb_proximal_joint,right_index_proximal_joint,right_index_distal_joint,right_middle_proximal_joint,right_middle_distal_joint,right_ring_proximal_joint,right_ring_distal_joint,right_pinky_proximal_joint,right_pinky_distal_joint,head_yaw_joint,head_pitch_joint,waist_yaw_joint
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.31432155,0.51481097,0.62752581,-1.0588532,-0.7790171,-0.53688885,0.42847447,0.394534,-0.382072,-0.604646,-1.27952,0.820444,-0.420961,-0.420836,-0,0.349008,0.219005,0.231938,0.219611,0.230823,0.219613,0.231973,0.219018,0.233387,-0,0.349008,0.219033,0.228785,0.219656,0.228317,0.219632,0.228832,0.21904,0.229434,0,0.294097,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.31321606,0.51337646,0.62734905,-1.067875,-0.78675505,-0.53703009,0.42752105,0.39304,-0.380684,-0.603879,-1.288207,0.829044,-0.420961,-0.419401,-0,0.349008,0.218482,0.231387,0.219085,0.230284,0.219088,0.23142,0.218493,0.232834,-0,0.349008,0.218517,0.22824,0.219142,0.227774,0.219099,0.228284,0.218528,0.228886,0,0.297472,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.31198083,0.51191996,0.62687802,-1.0768667,-0.79438426,-0.53719586,0.42639288,0.391484,-0.379295,-0.602856,-1.29677,0.837495,-0.420586,-0.41781,0,0.349008,0.217959,0.230837,0.218559,0.229746,0.218563,0.230867,0.217968,0.232281,-0,0.349008,0.218001,0.227695,0.218609,0.227232,0.218567,0.227736,0.217996,0.228338,0,0.300846,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.31073995,0.51036268,0.62624166,-1.0857503,-0.80199699,-0.53705821,0.42524524,0.389867,-0.377845,-0.601578,-1.305361,0.845947,-0.420087,-0.416219,0,0.349008,0.217436,0.230286,0.218034,0.229207,0.218038,0.230314,0.217443,0.231728,-0,0.349008,0.217485,0.227149,0.218075,0.226689,0.218034,0.227189,0.217463,0.227789,0,0.30422,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.30936993,0.50878345,0.62531338,-1.0946054,-0.80958778,-0.53675893,0.42396427,0.388187,-0.376396,-0.600044,-1.313826,0.854262,-0.419463,-0.414535,0,0.349008,0.216913,0.229736,0.217508,0.228654,0.217512,0.229761,0.216917,0.231174,-0,0.349008,0.216954,0.226604,0.217542,0.226146,0.217502,0.226641,0.216931,0.227241,0,0.307268,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.30793718,0.50710292,0.62416564,-1.1034365,-0.81708029,-0.5363515,0.42265274,0.386445,-0.374946,-0.598319,-1.322163,0.862578,-0.418652,-0.412851,0,0.349008,0.21639,0.229185,0.216982,0.228098,0.216987,0.229208,0.216392,0.230621,0,0.349008,0.216422,0.226059,0.217009,0.225604,0.216969,0.226094,0.216398,0.226679,0,0.310315,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.30643667,0.50540719,0.62284028,-1.112154,-0.82456592,-0.53583121,0.42121486,0.384642,-0.373455,-0.59634,-1.330528,0.870754,-0.417716,-0.411074,-0,0.349008,0.215867,0.228635,0.216457,0.227541,0.216462,0.228655,0.215867,0.230068,-0,0.349008,0.21589,0.225514,0.216475,0.225061,0.216437,0.225546,0.215866,0.226117,0,0.313363,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.30487867,0.50360674,0.62124495,-1.1209314,-0.83200704,-0.53508585,0.41974969,0.382776,-0.371964,-0.594169,-1.338765,0.878929,-0.416531,-0.409297,0,0.349008,0.215344,0.228084,0.215931,0.226985,0.215937,0.228103,0.215342,0.229515,0,0.349008,0.215359,0.224968,0.215942,0.224518,0.215904,0.224999,0.215333,0.225554,0,0.316021,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.30324776,0.50178689,0.61940793,-1.1295186,-0.8393057,-0.53423519,0.41813986,0.380849,-0.370474,-0.591744,-1.346951,0.887105,-0.415158,-0.407365,-0,0.349008,0.214821,0.227534,0.215405,0.226429,0.215412,0.22755,0.214816,0.228962,0,0.349008,0.214827,0.224416,0.215409,0.223975,0.215372,0.224451,0.2148,0.224992,0,0.318679,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.30156144,0.49989519,0.6173586,-1.138162,-0.84656712,-0.5332179,0.41651042,0.37886,-0.368901,-0.589064,-1.355007,0.895079,-0.413661,-0.405432,0,0.349008,0.214298,0.226983,0.21488,0.225872,0.214886,0.226997,0.214291,0.228409,-0,0.349008,0.214296,0.223863,0.214875,0.223433,0.214839,0.223903,0.214268,0.22443,0,0.321337,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.29981057,0.49798625,0.61507442,-1.1466956,-0.85381387,-0.53209573,0.41475329,0.37681,-0.367328,-0.586195,-1.363011,0.903054,-0.411915,-0.403439,0,0.349008,0.213768,0.226433,0.214354,0.225316,0.214361,0.226444,0.213766,0.227856,0,0.349008,0.213764,0.22331,0.214342,0.22287,0.214307,0.223356,0.213735,0.223867,0,0.323584,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.29793929,0.49595247,0.61263874,-1.1552078,-0.86102591,-0.53079645,0.41296981,0.374697,-0.365755,-0.583071,-1.370961,0.911028,-0.410045,-0.401445,0,0.349008,0.213237,0.225883,0.21382,0.224759,0.213836,0.225891,0.213241,0.227303,0,0.349008,0.213232,0.222757,0.213809,0.222307,0.213774,0.222808,0.213203,0.223305,0,0.325831,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.2963359,0.49344824,0.60984486,-1.1643864,-0.86823166,-0.5289389,0.41099043,0.372523,-0.3641,-0.579695,-1.37878,0.918844,-0.407988,-0.399328,-0,0.349008,0.212707,0.225332,0.213287,0.224203,0.213311,0.225338,0.212715,0.22675,-0,0.349008,0.212701,0.222195,0.213275,0.221743,0.213242,0.222261,0.21267,0.222743,0,0.328078,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.29488955,0.49048038,0.60677364,-1.1741643,-0.87549516,-0.52658835,0.40891661,0.370287,-0.362445,-0.576129,-1.386544,0.92666,-0.405682,-0.397211,-0,0.349008,0.212176,0.224782,0.212753,0.223647,0.212776,0.224785,0.21219,0.226197,0,0.349008,0.212169,0.221632,0.212742,0.22118,0.212709,0.221713,0.212138,0.222181,0,0.329935,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.29331471,0.48750484,0.60352453,-1.1838959,-0.88274757,-0.52413043,0.40671293,0.36799,-0.36079,-0.57231,-1.394254,0.934477,-0.403252,-0.395001,0,0.349008,0.211645,0.224231,0.212219,0.22309,0.212241,0.224232,0.211665,0.225644,0,0.349008,0.211638,0.22107,0.212208,0.220617,0.212177,0.221146,0.211605,0.221618,0,0.331791,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.29174042,0.48442004,0.59998422,-1.1935345,-0.8899761,-0.52150077,0.40447772,0.365569,-0.359054,-0.568303,-1.401829,0.942133,-0.400636,-0.392791,-0,0.349008,0.211115,0.223668,0.211685,0.222534,0.211706,0.223679,0.211129,0.225091,0,0.349008,0.211106,0.220508,0.211675,0.220054,0.211644,0.220579,0.211072,0.221056,0,0.333338,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.29003891,0.48132738,0.59626867,-1.2031297,-0.89706322,-0.5187031,0.4021256,0.363148,-0.357317,-0.563981,-1.409268,0.949789,-0.397771,-0.390458,0,0.349008,0.210584,0.223105,0.211151,0.221977,0.211171,0.223126,0.210593,0.224538,-0,0.349008,0.210574,0.219945,0.211142,0.219491,0.211112,0.220011,0.21054,0.220494,0,0.334886,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.28833611,0.4781336,0.59232255,-1.2126186,-0.90412955,-0.51573109,0.39974646,0.360666,-0.35558,-0.559534,-1.41665,0.957446,-0.394783,-0.388125,-0,0.349008,0.210053,0.222543,0.210617,0.221421,0.210636,0.222573,0.210058,0.22397,-0,0.349008,0.210043,0.219383,0.210608,0.218928,0.210579,0.219444,0.210007,0.219931,0,0.336062,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.28650625,0.47492998,0.58813378,-1.2219851,-0.91118781,-0.51259297,0.39726706,0.358123,-0.353761,-0.554773,-1.423975,0.964964,-0.391609,-0.38573,-0,0.349008,0.209523,0.22198,0.210083,0.220865,0.210102,0.222008,0.209522,0.223401,0,0.349008,0.209511,0.21882,0.210075,0.218365,0.210047,0.218877,0.209475,0.219369,0,0.337238,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,0.28468801,0.47162712,0.58378795,-1.231415,-0.9182157,-0.50933655,0.39476289,0.355518,-0.351943,-0.549824,-1.431162,0.972481,-0.388249,-0.383336,-0,0.349008,0.208992,0.221417,0.20955,0.220308,0.209567,0.221443,0.208986,0.222832,0,0.349008,0.20898,0.218258,0.209542,0.217802,0.209514,0.21831,0.208942,0.218807,0,0.338074,0
