Base_Latation_X,Base_Latation_Y,Base_Latation_Z,Base_Rotation_Pitch,Base_Rotation_Yaw,Base_Rotation_Roll,Base_Linear_velocity_Pitch,Base_Linear_velocity_Yaw,Base_Linear_velocity_Roll,Base_Angular_velocityy_Pitch,Base_Angular_velocityy_Yaw,Base_Angular_velocityy_Roll,left_leg_pelvic_pitch_joint,left_leg_pelvic_roll_joint,left_leg_pelvic_yaw_joint,left_leg_knee_pitch_joint,left_leg_ankle_pitch_joint,left_leg_ankle_roll_joint,right_leg_pelvic_pitch_joint,right_leg_pelvic_roll_joint,right_leg_pelvic_yaw_joint,right_leg_knee_pitch_joint,right_leg_ankle_pitch_joint,right_leg_ankle_roll_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,left_thumb_metacarpal_joint,left_thumb_proximal_joint,left_index_proximal_joint,left_index_distal_joint,left_middle_proximal_joint,left_middle_distal_joint,left_ring_proximal_joint,left_ring_distal_joint,left_pinky_proximal_joint,left_pinky_distal_joint,right_thumb_metacarpal_joint,right_thumb_proximal_joint,right_index_proximal_joint,right_index_distal_joint,right_middle_proximal_joint,right_middle_distal_joint,right_ring_proximal_joint,right_ring_distal_joint,right_pinky_proximal_joint,right_pinky_distal_joint,head_yaw_joint,head_pitch_joint,waist_yaw_joint
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.10947889,0.28050659,0.012365491,0,-0.029834279,-0.20404494,-0.09390643,-0.10945777,-0.28050734,-0.012375498,0,0.029000152,-0.20400304,0.093679118,0,0.349008,0.260806,0.275907,0.261494,0.27449,0.261494,0.275907,0.260806,0.277489,0,0.349008,0.260806,0.272641,0.261494,0.271976,0.261494,0.272662,0.260806,0.273525,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.10902758,0.28182006,0.01311627,0,-0.03124946,-0.20637226,-0.091886976,-0.10900626,-0.28182082,-0.013127348,0,0.030262234,-0.20631501,0.091613162,0,0.349008,0.260806,0.275907,0.261494,0.274428,0.261494,0.275804,0.260806,0.277509,0,0.349008,0.260806,0.27258,0.261494,0.271927,0.261494,0.272703,0.260806,0.273566,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.10849752,0.28320569,0.014016882,0,-0.032912677,-0.20887112,-0.089599789,-0.10847591,-0.28320647,-0.014029488,0,0.031708882,-0.20879218,0.089285546,0,0.349008,0.260498,0.275599,0.261186,0.274367,0.261186,0.275702,0.260498,0.277263,0,0.349008,0.260498,0.272518,0.261186,0.271878,0.261186,0.272395,0.260498,0.273258,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.10789083,0.2847216,0.015037063,0,-0.034576125,-0.21158077,-0.087188446,-0.10792979,-0.28471699,-0.014987283,0,0.033160707,-0.21142559,0.086832363,0,0.349008,0.260498,0.275496,0.261186,0.274305,0.261186,0.275599,0.260498,0.277263,0,0.349008,0.260498,0.272457,0.261186,0.271828,0.261186,0.272395,0.260498,0.273258,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.10728713,0.28636754,0.01616924,0,-0.036413394,-0.21441478,-0.084574582,-0.10732583,-0.2863629,-0.016120957,0,0.034813436,-0.21424132,0.084174733,0,0.349008,0.260498,0.275394,0.261186,0.274243,0.261186,0.275445,0.260498,0.277263,0,0.349008,0.260498,0.272395,0.261186,0.271779,0.261186,0.272395,0.260498,0.273258,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.10666718,0.28814328,0.017418335,0,-0.038255521,-0.21739972,-0.081834463,-0.10664277,-0.28807901,-0.017377638,0,0.036464903,-0.21726732,0.081334908,0,0.349008,0.260252,0.275291,0.26094,0.273997,0.26094,0.275291,0.260252,0.276955,0,0.349008,0.260252,0.272149,0.26094,0.271471,0.26094,0.272149,0.260252,0.273011,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.10594768,0.28998941,0.018786165,0,-0.040100553,-0.22063157,-0.078847755,-0.10596562,-0.28999074,-0.018803895,0,0.038129502,-0.22039674,0.078304411,0,0.349008,0.260252,0.275229,0.26094,0.273997,0.260854,0.275414,0.260166,0.277078,0,0.349008,0.260166,0.27221,0.260854,0.271594,0.260854,0.27221,0.260166,0.273073,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.10521058,0.29191191,0.020329483,0,-0.042156842,-0.22396621,-0.075715589,-0.10522781,-0.29191322,-0.020349483,0,0.039938449,-0.22370681,0.07513662,-0,0.349008,0.260068,0.275168,0.260755,0.27375,0.260767,0.275044,0.26008,0.276708,-0,0.349008,0.26008,0.271902,0.260767,0.271225,0.260767,0.271902,0.26008,0.272765,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.10441827,0.29402533,0.021980771,0,-0.044226807,-0.22740978,-0.072453382,-0.10443532,-0.29402663,-0.022007859,0,0.041757208,-0.22721833,0.071780507,0,0.349008,0.259945,0.275106,0.260632,0.273874,0.260681,0.275168,0.259994,0.276831,0,0.349008,0.259994,0.271964,0.260681,0.271348,0.260681,0.271964,0.259994,0.272826,0,0,0
0,-5.8e-05,0.8813,-6.6e-05,0,-0,0,0,0,0,0,0,-0.29959,0.007508,0.019349,0.629887,-0.591999,0,-0.139338,0,0,0.270793,-0.131446,0,-0.10364882,0.29621617,0.023807578,0,-0.046303736,-0.23103409,-0.069003019,-0.10360442,-0.29621742,-0.023835589,0,0.043588135,-0.23078764,0.068232912,0,0.349008,0.259823,0.275044,0.260509,0.273504,0.260595,0.274798,0.259908,0.2764,0,0.349008,0.259908,0.271594,0.260595,0.270917,0.260595,0.271594,0.259908,0.272457,0,0,0
